step,time,z,vz,KE
20065,2.00650000e+00,8.35388095e-01,4.19287057e-02,8.79008180e-04
20066,2.00660000e+00,8.35392190e-01,4.09477057e-02,8.38357301e-04
20067,2.00670000e+00,8.35396187e-01,3.99667057e-02,7.98668782e-04
20068,2.00680000e+00,8.35400085e-01,3.89857057e-02,7.59942624e-04
20069,2.00690000e+00,8.35403886e-01,3.80047057e-02,7.22178827e-04
20070,2.00700000e+00,8.35407588e-01,3.70237057e-02,6.85377391e-04
20071,2.00710000e+00,8.35411193e-01,3.60427057e-02,6.49538317e-04
20072,2.00720000e+00,8.35414699e-01,3.50617057e-02,6.14661603e-04
20073,2.00730000e+00,8.35418107e-01,3.40807057e-02,5.80747250e-04
20074,2.00740000e+00,8.35421417e-01,3.30997057e-02,5.47795258e-04
20075,2.00750000e+00,8.35424629e-01,3.21187057e-02,5.15805628e-04
20076,2.00760000e+00,8.35427742e-01,3.11377057e-02,4.84778358e-04
20077,2.00770000e+00,8.35430758e-01,3.01567057e-02,4.54713449e-04
20078,2.00780000e+00,8.35433676e-01,2.91757057e-02,4.25610901e-04
20079,2.00790000e+00,8.35436495e-01,2.81947057e-02,3.97470714e-04
20080,2.00800000e+00,8.35439216e-01,2.72137057e-02,3.70292889e-04
20081,2.00810000e+00,8.35441840e-01,2.62327057e-02,3.44077424e-04
20082,2.00820000e+00,8.35444365e-01,2.52517057e-02,3.18824320e-04
20083,2.00830000e+00,8.35446792e-01,2.42707057e-02,2.94533577e-04
20084,2.00840000e+00,8.35449121e-01,2.32897057e-02,2.71205196e-04
20085,2.00850000e+00,8.35451352e-01,2.23087057e-02,2.48839175e-04
20086,2.00860000e+00,8.35453485e-01,2.13277057e-02,2.27435515e-04
20087,2.00870000e+00,8.35455519e-01,2.03467057e-02,2.06994216e-04
20088,2.00880000e+00,8.35457456e-01,1.93657057e-02,1.87515278e-04
20089,2.00890000e+00,8.35459294e-01,1.83847057e-02,1.68998702e-04
20090,2.00900000e+00,8.35461035e-01,1.74037057e-02,1.51444486e-04
20091,2.00910000e+00,8.35462677e-01,1.64227057e-02,1.34852631e-04
20092,2.00920000e+00,8.35464221e-01,1.54417057e-02,1.19223137e-04
20093,2.00930000e+00,8.35465667e-01,1.44607057e-02,1.04556005e-04
20094,2.00940000e+00,8.35467015e-01,1.34797057e-02,9.08512327e-05
20095,2.00950000e+00,8.35468265e-01,1.24987057e-02,7.81088219e-05
20096,2.00960000e+00,8.35469417e-01,1.15177057e-02,6.63287722e-05
20097,2.00970000e+00,8.35470470e-01,1.05367057e-02,5.55110834e-05
20098,2.00980000e+00,8.35471426e-01,9.55570569e-03,4.56557556e-05
20099,2.00990000e+00,8.35472284e-01,8.57470569e-03,3.67627888e-05
20100,2.01000000e+00,8.35473043e-01,7.59370569e-03,2.88321830e-05
20101,2.01010000e+00,8.35473704e-01,6.61270569e-03,2.18639383e-05
20102,2.01020000e+00,8.35474267e-01,5.63170569e-03,1.58580545e-05
20103,2.01030000e+00,8.35474732e-01,4.65070569e-03,1.08145317e-05
20104,2.01040000e+00,8.35475099e-01,3.66970569e-03,6.73336992e-06
20105,2.01050000e+00,8.35475368e-01,2.68870569e-03,3.61456914e-06
20106,2.01060000e+00,8.35475539e-01,1.70770569e-03,1.45812936e-06
20107,2.01070000e+00,8.35475612e-01,7.26705689e-04,2.64050579e-07
20108,2.01080000e+00,8.35475586e-01,-2.54294311e-04,3.23327984e-08
20109,2.01090000e+00,8.35475463e-01,-1.23529431e-03,7.62976018e-07
20110,2.01100000e+00,8.35475241e-01,-2.21629431e-03,2.45598024e-06
20111,2.01110000e+00,8.35474921e-01,-3.19729431e-03,5.11134546e-06
20112,2.01120000e+00,8.35474504e-01,-4.17829431e-03,8.72907168e-06
20113,2.01130000e+00,8.35473988e-01,-5.15929431e-03,1.33091589e-05
20114,2.01140000e+00,8.35473374e-01,-6.14029431e-03,1.88516071e-05
20115,2.01150000e+00,8.35472661e-01,-7.12129431e-03,2.53564163e-05
20116,2.01160000e+00,8.35471851e-01,-8.10229431e-03,3.28235866e-05
20117,2.01170000e+00,8.35470943e-01,-9.08329431e-03,4.12531178e-05
20118,2.01180000e+00,8.35469936e-01,-1.00642943e-02,5.06450100e-05
20119,2.01190000e+00,8.35468832e-01,-1.10452943e-02,6.09992632e-05
20120,2.01200000e+00,8.35467629e-01,-1.20262943e-02,7.23158774e-05
20121,2.01210000e+00,8.35466329e-01,-1.30072943e-02,8.45948526e-05
20122,2.01220000e+00,8.35464930e-01,-1.39882943e-02,9.78361889e-05
20123,2.01230000e+00,8.35463433e-01,-1.49692943e-02,1.12039886e-04
20124,2.01240000e+00,8.35461838e-01,-1.59502943e-02,1.27205944e-04
20125,2.01250000e+00,8.35460145e-01,-1.69312943e-02,1.43334364e-04
20126,2.01260000e+00,8.35458353e-01,-1.79122943e-02,1.60425144e-04
20127,2.01270000e+00,8.35456464e-01,-1.88932943e-02,1.78478285e-04
20128,2.01280000e+00,8.35454477e-01,-1.98742943e-02,1.97493787e-04
20129,2.01290000e+00,8.35452391e-01,-2.08552943e-02,2.17471650e-04
20130,2.01300000e+00,8.35450208e-01,-2.18362943e-02,2.38411875e-04
20131,2.01310000e+00,8.35447926e-01,-2.28172943e-02,2.60314460e-04
20132,2.01320000e+00,8.35445546e-01,-2.37982943e-02,2.83179406e-04
20133,2.01330000e+00,8.35443068e-01,-2.47792943e-02,3.07006713e-04
20134,2.01340000e+00,8.35440492e-01,-2.57602943e-02,3.31796382e-04
20135,2.01350000e+00,8.35437818e-01,-2.67412943e-02,3.57548411e-04
20136,2.01360000e+00,8.35435046e-01,-2.77222943e-02,3.84262801e-04
20137,2.01370000e+00,8.35432175e-01,-2.87032943e-02,4.11939552e-04
20138,2.01380000e+00,8.35429207e-01,-2.96842943e-02,4.40578664e-04
20139,2.01390000e+00,8.35426140e-01,-3.06652943e-02,4.70180138e-04
20140,2.01400000e+00,8.35422976e-01,-3.16462943e-02,5.00743972e-04
20141,2.01410000e+00,8.35419713e-01,-3.26272943e-02,5.32270167e-04
20142,2.01420000e+00,8.35416352e-01,-3.36082943e-02,5.64758723e-04
20143,2.01430000e+00,8.35412893e-01,-3.45892943e-02,5.98209640e-04
20144,2.01440000e+00,8.35409336e-01,-3.55702943e-02,6.32622919e-04
20145,2.01450000e+00,8.35405681e-01,-3.65512943e-02,6.67998558e-04
20146,2.01460000e+00,8.35401928e-01,-3.75322943e-02,7.04336558e-04
20147,2.01470000e+00,8.35398077e-01,-3.85132943e-02,7.41636919e-04
20148,2.01480000e+00,8.35394127e-01,-3.94942943e-02,7.79899642e-04
20149,2.01490000e+00,8.35390080e-01,-4.04752943e-02,8.19124725e-04
20150,2.01500000e+00,8.35385934e-01,-4.14562943e-02,8.59312169e-04
20151,2.01510000e+00,8.35381690e-01,-4.24372943e-02,9.00461974e-04
20152,2.01520000e+00,8.35377348e-01,-4.34182943e-02,9.42574140e-04
20153,2.01530000e+00,8.35372908e-01,-4.43992943e-02,9.85648668e-04
20154,2.01540000e+00,8.35368370e-01,-4.53802943e-02,1.02968556e-03
20155,2.01550000e+00,8.35363734e-01,-4.63612943e-02,1.07468481e-03
20156,2.01560000e+00,8.35359000e-01,-4.73422943e-02,1.12064642e-03
20157,2.01570000e+00,8.35354168e-01,-4.83232943e-02,1.16757039e-03
20158,2.01580000e+00,8.35349237e-01,-4.93042943e-02,1.21545672e-03
20159,2.01590000e+00,8.35344209e-01,-5.02852943e-02,1.26430541e-03
20160,2.01600000e+00,8.35339082e-01,-5.12662943e-02,1.31411647e-03
20161,2.01610000e+00,8.35333857e-01,-5.22472943e-02,1.36488988e-03
20162,2.01620000e+00,8.35328535e-01,-5.32282943e-02,1.41662566e-03
20163,2.01630000e+00,8.35323114e-01,-5.42092943e-02,1.46932379e-03
20164,2.01640000e+00,8.35317595e-01,-5.51902943e-02,1.52298429e-03
20165,2.01650000e+00,8.35311977e-01,-5.61712943e-02,1.57760715e-03
20166,2.01660000e+00,8.35306262e-01,-5.71522943e-02,1.63319237e-03
20167,2.01670000e+00,8.35300449e-01,-5.81332943e-02,1.68973995e-03
20168,2.01680000e+00,8.35294537e-01,-5.91142943e-02,1.74724990e-03
20169,2.01690000e+00,8.35288528e-01,-6.00952943e-02,1.80572220e-03
20170,2.01700000e+00,8.35282420e-01,-6.10762943e-02,1.86515686e-03
20171,2.01710000e+00,8.35276215e-01,-6.20572943e-02,1.92555389e-03
20172,2.01720000e+00,8.35269911e-01,-6.30382943e-02,1.98691327e-03
20173,2.01730000e+00,8.35263509e-01,-6.40192943e-02,2.04923502e-03
20174,2.01740000e+00,8.35257009e-01,-6.50002943e-02,2.11251913e-03
20175,2.01750000e+00,8.35250411e-01,-6.59812943e-02,2.17676560e-03
20176,2.01760000e+00,8.35243714e-01,-6.69622943e-02,2.24197443e-03
20177,2.01770000e+00,8.35236920e-01,-6.79432943e-02,2.30814562e-03
20178,2.01780000e+00,8.35230028e-01,-6.89242943e-02,2.37527917e-03
20179,2.01790000e+00,8.35223037e-01,-6.99052943e-02,2.44337509e-03
20180,2.01800000e+00,8.35215949e-01,-7.08862943e-02,2.51243336e-03
20181,2.01810000e+00,8.35208762e-01,-7.18672943e-02,2.58245400e-03
20182,2.01820000e+00,8.35201477e-01,-7.28482943e-02,2.65343699e-03
20183,2.01830000e+00,8.35194094e-01,-7.38292943e-02,2.72538235e-03
20184,2.01840000e+00,8.35186613e-01,-7.48102943e-02,2.79829007e-03
20185,2.01850000e+00,8.35179034e-01,-7.57912943e-02,2.87216015e-03
20186,2.01860000e+00,8.35171357e-01,-7.67722943e-02,2.94699259e-03
20187,2.01870000e+00,8.35163581e-01,-7.77532943e-02,3.02278739e-03
20188,2.01880000e+00,8.35155708e-01,-7.87342943e-02,3.09954455e-03
20189,2.01890000e+00,8.35147736e-01,-7.97152943e-02,3.17726407e-03
20190,2.01900000e+00,8.35139667e-01,-8.06962943e-02,3.25594596e-03
20191,2.01910000e+00,8.35131499e-01,-8.16772943e-02,3.33559020e-03
20192,2.01920000e+00,8.35123233e-01,-8.26582943e-02,3.41619681e-03
20193,2.01930000e+00,8.35114869e-01,-8.36392943e-02,3.49776578e-03
20194,2.01940000e+00,8.35106407e-01,-8.46202943e-02,3.58029710e-03
20195,2.01950000e+00,8.35097847e-01,-8.56012943e-02,3.66379079e-03
20196,2.01960000e+00,8.35089189e-01,-8.65822943e-02,3.74824684e-03
20197,2.01970000e+00,8.35080433e-01,-8.75632943e-02,3.83366526e-03
20198,2.01980000e+00,8.35071578e-01,-8.85442943e-02,3.92004603e-03
20199,2.01990000e+00,8.35062626e-01,-8.95252943e-02,4.00738916e-03
20200,2.02000000e+00,8.35053575e-01,-9.05062943e-02,4.09569465e-03
20201,2.02010000e+00,8.35044426e-01,-9.14872943e-02,4.18496251e-03
20202,2.02020000e+00,8.35035179e-01,-9.24682943e-02,4.27519273e-03
20203,2.02030000e+00,8.35025834e-01,-9.34492943e-02,4.36638530e-03
20204,2.02040000e+00,8.35016391e-01,-9.44302943e-02,4.45854024e-03
20205,2.02050000e+00,8.35006850e-01,-9.54112943e-02,4.55165754e-03
20206,2.02060000e+00,8.34997211e-01,-9.63922943e-02,4.64573720e-03
20207,2.02070000e+00,8.34987474e-01,-9.73732943e-02,4.74077922e-03
20208,2.02080000e+00,8.34977638e-01,-9.83542943e-02,4.83678360e-03
20209,2.02090000e+00,8.34967705e-01,-9.93352943e-02,4.93375035e-03
20210,2.02100000e+00,8.34957673e-01,-1.00316294e-01,5.03167945e-03
20211,2.02110000e+00,8.34947543e-01,-1.01297294e-01,5.13057092e-03
20212,2.02120000e+00,8.34937316e-01,-1.02278294e-01,5.23042474e-03
20213,2.02130000e+00,8.34926990e-01,-1.03259294e-01,5.33124093e-03
20214,2.02140000e+00,8.34916566e-01,-1.04240294e-01,5.43301948e-03
20215,2.02150000e+00,8.34906044e-01,-1.05221294e-01,5.53576039e-03
20216,2.02160000e+00,8.34895423e-01,-1.06202294e-01,5.63946366e-03
20217,2.02170000e+00,8.34884705e-01,-1.07183294e-01,5.74412929e-03
20218,2.02180000e+00,8.34873889e-01,-1.08164294e-01,5.84975728e-03
20219,2.02190000e+00,8.34862974e-01,-1.09145294e-01,5.95634764e-03
20220,2.02200000e+00,8.34851961e-01,-1.10126294e-01,6.06390035e-03
20221,2.02210000e+00,8.34840851e-01,-1.11107294e-01,6.17241542e-03
20222,2.02220000e+00,8.34829642e-01,-1.12088294e-01,6.28189286e-03
20223,2.02230000e+00,8.34818335e-01,-1.13069294e-01,6.39233266e-03
20224,2.02240000e+00,8.34806930e-01,-1.14050294e-01,6.50373482e-03
20225,2.02250000e+00,8.34795427e-01,-1.15031294e-01,6.61609934e-03
20226,2.02260000e+00,8.34783825e-01,-1.16012294e-01,6.72942622e-03
20227,2.02270000e+00,8.34772126e-01,-1.16993294e-01,6.84371546e-03
20228,2.02280000e+00,8.34760329e-01,-1.17974294e-01,6.95896706e-03
20229,2.02290000e+00,8.34748433e-01,-1.18955294e-01,7.07518102e-03
20230,2.02300000e+00,8.34736440e-01,-1.19936294e-01,7.19235735e-03
20231,2.02310000e+00,8.34724348e-01,-1.20917294e-01,7.31049603e-03
20232,2.02320000e+00,8.34712158e-01,-1.21898294e-01,7.42959708e-03
20233,2.02330000e+00,8.34699870e-01,-1.22879294e-01,7.54966049e-03
20234,2.02340000e+00,8.34687484e-01,-1.23860294e-01,7.67068625e-03
20235,2.02350000e+00,8.34675000e-01,-1.24841294e-01,7.79267438e-03
20236,2.02360000e+00,8.34662418e-01,-1.25822294e-01,7.91562487e-03
20237,2.02370000e+00,8.34649737e-01,-1.26803294e-01,8.03953772e-03
20238,2.02380000e+00,8.34636959e-01,-1.27784294e-01,8.16441294e-03
20239,2.02390000e+00,8.34624082e-01,-1.28765294e-01,8.29025051e-03
20240,2.02400000e+00,8.34611108e-01,-1.29746294e-01,8.41705044e-03
20241,2.02410000e+00,8.34598035e-01,-1.30727294e-01,8.54481274e-03
20242,2.02420000e+00,8.34584864e-01,-1.31708294e-01,8.67353740e-03
20243,2.02430000e+00,8.34571595e-01,-1.32689294e-01,8.80322441e-03
20244,2.02440000e+00,8.34558228e-01,-1.33670294e-01,8.93387379e-03
20245,2.02450000e+00,8.34544763e-01,-1.34651294e-01,9.06548553e-03
20246,2.02460000e+00,8.34531200e-01,-1.35632294e-01,9.19805963e-03
20247,2.02470000e+00,8.34517539e-01,-1.36613294e-01,9.33159609e-03
20248,2.02480000e+00,8.34503779e-01,-1.37594294e-01,9.46609491e-03
20249,2.02490000e+00,8.34489922e-01,-1.38575294e-01,9.60155610e-03
20250,2.02500000e+00,8.34475966e-01,-1.39556294e-01,9.73797964e-03
20251,2.02510000e+00,8.34461912e-01,-1.40537294e-01,9.87536555e-03
20252,2.02520000e+00,8.34447760e-01,-1.41518294e-01,1.00137138e-02
20253,2.02530000e+00,8.34433510e-01,-1.42499294e-01,1.01530244e-02
20254,2.02540000e+00,8.34419162e-01,-1.43480294e-01,1.02932974e-02
20255,2.02550000e+00,8.34404716e-01,-1.44461294e-01,1.04345328e-02
20256,2.02560000e+00,8.34390172e-01,-1.45442294e-01,1.05767305e-02
20257,2.02570000e+00,8.34375530e-01,-1.46423294e-01,1.07198906e-02
20258,2.02580000e+00,8.34360789e-01,-1.47404294e-01,1.08640130e-02
20259,2.02590000e+00,8.34345951e-01,-1.48385294e-01,1.10090978e-02
20260,2.02600000e+00,8.34331014e-01,-1.49366294e-01,1.11551449e-02
20261,2.02610000e+00,8.34315979e-01,-1.50347294e-01,1.13021545e-02
20262,2.02620000e+00,8.34300847e-01,-1.51328294e-01,1.14501263e-02
20263,2.02630000e+00,8.34285616e-01,-1.52309294e-01,1.15990606e-02
20264,2.02640000e+00,8.34270287e-01,-1.53290294e-01,1.17489572e-02
20265,2.02650000e+00,8.34254860e-01,-1.54271294e-01,1.18998161e-02
20266,2.02660000e+00,8.34239334e-01,-1.55252294e-01,1.20516374e-02
20267,2.02670000e+00,8.34223711e-01,-1.56233294e-01,1.22044211e-02
20268,2.02680000e+00,8.34207990e-01,-1.57214294e-01,1.23581672e-02
20269,2.02690000e+00,8.34192170e-01,-1.58195294e-01,1.25128756e-02
20270,2.02700000e+00,8.34176252e-01,-1.59176294e-01,1.26685463e-02
20271,2.02710000e+00,8.34160237e-01,-1.60157294e-01,1.28251795e-02
20272,2.02720000e+00,8.34144123e-01,-1.61138294e-01,1.29827749e-02
20273,2.02730000e+00,8.34127911e-01,-1.62119294e-01,1.31413328e-02
20274,2.02740000e+00,8.34111601e-01,-1.63100294e-01,1.33008530e-02
20275,2.02750000e+00,8.34095193e-01,-1.64081294e-01,1.34613356e-02
20276,2.02760000e+00,8.34078687e-01,-1.65062294e-01,1.36227805e-02
20277,2.02770000e+00,8.34062082e-01,-1.66043294e-01,1.37851878e-02
20278,2.02780000e+00,8.34045380e-01,-1.67024294e-01,1.39485574e-02
20279,2.02790000e+00,8.34028579e-01,-1.68005294e-01,1.41128895e-02
20280,2.02800000e+00,8.34011681e-01,-1.68986294e-01,1.42781838e-02
20281,2.02810000e+00,8.33994684e-01,-1.69967294e-01,1.44444406e-02
20282,2.02820000e+00,8.33977589e-01,-1.70948294e-01,1.46116597e-02
20283,2.02830000e+00,8.33960396e-01,-1.71929294e-01,1.47798411e-02
20284,2.02840000e+00,8.33943105e-01,-1.72910294e-01,1.49489849e-02
20285,2.02850000e+00,8.33925716e-01,-1.73891294e-01,1.51190911e-02
20286,2.02860000e+00,8.33908229e-01,-1.74872294e-01,1.52901597e-02
20287,2.02870000e+00,8.33890643e-01,-1.75853294e-01,1.54621906e-02
20288,2.02880000e+00,8.33872960e-01,-1.76834294e-01,1.56351838e-02
20289,2.02890000e+00,8.33855178e-01,-1.77815294e-01,1.58091394e-02
20290,2.02900000e+00,8.33837299e-01,-1.78796294e-01,1.59840574e-02
20291,2.02910000e+00,8.33819321e-01,-1.79777294e-01,1.61599378e-02
20292,2.02920000e+00,8.33801245e-01,-1.80758294e-01,1.63367805e-02
20293,2.02930000e+00,8.33783071e-01,-1.81739294e-01,1.65145855e-02
20294,2.02940000e+00,8.33764799e-01,-1.82720294e-01,1.66933530e-02
20295,2.02950000e+00,8.33746429e-01,-1.83701294e-01,1.68730828e-02
20296,2.02960000e+00,8.33727961e-01,-1.84682294e-01,1.70537749e-02
20297,2.02970000e+00,8.33709395e-01,-1.85663294e-01,1.72354294e-02
20298,2.02980000e+00,8.33690730e-01,-1.86644294e-01,1.74180463e-02
20299,2.02990000e+00,8.33671968e-01,-1.87625294e-01,1.76016255e-02
20300,2.03000000e+00,8.33653107e-01,-1.88606294e-01,1.77861671e-02
20301,2.03010000e+00,8.33634148e-01,-1.89587294e-01,1.79716711e-02
20302,2.03020000e+00,8.33615091e-01,-1.90568294e-01,1.81581374e-02
20303,2.03030000e+00,8.33595937e-01,-1.91549294e-01,1.83455661e-02
20304,2.03040000e+00,8.33576683e-01,-1.92530294e-01,1.85339571e-02
20305,2.03050000e+00,8.33557332e-01,-1.93511294e-01,1.87233105e-02
20306,2.03060000e+00,8.33537883e-01,-1.94492294e-01,1.89136263e-02
20307,2.03070000e+00,8.33518336e-01,-1.95473294e-01,1.91049044e-02
20308,2.03080000e+00,8.33498690e-01,-1.96454294e-01,1.92971449e-02
20309,2.03090000e+00,8.33478947e-01,-1.97435294e-01,1.94903477e-02
20310,2.03100000e+00,8.33459105e-01,-1.98416294e-01,1.96845129e-02
20311,2.03110000e+00,8.33439165e-01,-1.99397294e-01,1.98796405e-02
20312,2.03120000e+00,8.33419128e-01,-2.00378294e-01,2.00757304e-02
20313,2.03130000e+00,8.33398992e-01,-2.01359294e-01,2.02727827e-02
20314,2.03140000e+00,8.33378758e-01,-2.02340294e-01,2.04707974e-02
20315,2.03150000e+00,8.33358426e-01,-2.03321294e-01,2.06697744e-02
20316,2.03160000e+00,8.33337995e-01,-2.04302294e-01,2.08697137e-02
20317,2.03170000e+00,8.33317467e-01,-2.05283294e-01,2.10706155e-02
20318,2.03180000e+00,8.33296841e-01,-2.06264294e-01,2.12724796e-02
20319,2.03190000e+00,8.33276116e-01,-2.07245294e-01,2.14753060e-02
20320,2.03200000e+00,8.33255293e-01,-2.08226294e-01,2.16790948e-02
20321,2.03210000e+00,8.33234373e-01,-2.09207294e-01,2.18838460e-02
20322,2.03220000e+00,8.33213354e-01,-2.10188294e-01,2.20895595e-02
20323,2.03230000e+00,8.33192237e-01,-2.11169294e-01,2.22962354e-02
20324,2.03240000e+00,8.33171022e-01,-2.12150294e-01,2.25038737e-02
20325,2.03250000e+00,8.33149709e-01,-2.13131294e-01,2.27124743e-02
20326,2.03260000e+00,8.33128298e-01,-2.14112294e-01,2.29220373e-02
20327,2.03270000e+00,8.33106788e-01,-2.15093294e-01,2.31325626e-02
20328,2.03280000e+00,8.33085181e-01,-2.16074294e-01,2.33440503e-02
20329,2.03290000e+00,8.33063475e-01,-2.17055294e-01,2.35565004e-02
20330,2.03300000e+00,8.33041672e-01,-2.18036294e-01,2.37699128e-02
20331,2.03310000e+00,8.33019770e-01,-2.19017294e-01,2.39842876e-02
20332,2.03320000e+00,8.32997770e-01,-2.19998294e-01,2.41996247e-02
20333,2.03330000e+00,8.32975672e-01,-2.20979294e-01,2.44159243e-02
20334,2.03340000e+00,8.32953476e-01,-2.21960294e-01,2.46331861e-02
20335,2.03350000e+00,8.32931182e-01,-2.22941294e-01,2.48514104e-02
20336,2.03360000e+00,8.32908790e-01,-2.23922294e-01,2.50705969e-02
20337,2.03370000e+00,8.32886299e-01,-2.24903294e-01,2.52907459e-02
20338,2.03380000e+00,8.32863711e-01,-2.25884294e-01,2.55118572e-02
20339,2.03390000e+00,8.32841024e-01,-2.26865294e-01,2.57339309e-02
20340,2.03400000e+00,8.32818240e-01,-2.27846294e-01,2.59569669e-02
20341,2.03410000e+00,8.32795357e-01,-2.28827294e-01,2.61809653e-02
20342,2.03420000e+00,8.32772376e-01,-2.29808294e-01,2.64059261e-02
20343,2.03430000e+00,8.32749297e-01,-2.30789294e-01,2.66318492e-02
20344,2.03440000e+00,8.32726120e-01,-2.31770294e-01,2.68587347e-02
20345,2.03450000e+00,8.32702845e-01,-2.32751294e-01,2.70865825e-02
20346,2.03460000e+00,8.32679472e-01,-2.33732294e-01,2.73153927e-02
20347,2.03470000e+00,8.32656001e-01,-2.34713294e-01,2.75451653e-02
20348,2.03480000e+00,8.32632431e-01,-2.35694294e-01,2.77759002e-02
20349,2.03490000e+00,8.32608764e-01,-2.36675294e-01,2.80075975e-02
20350,2.03500000e+00,8.32584998e-01,-2.37656294e-01,2.82402571e-02
20351,2.03510000e+00,8.32561134e-01,-2.38637294e-01,2.84738791e-02
20352,2.03520000e+00,8.32537172e-01,-2.39618294e-01,2.87084635e-02
20353,2.03530000e+00,8.32513113e-01,-2.40599294e-01,2.89440102e-02
20354,2.03540000e+00,8.32488955e-01,-2.41580294e-01,2.91805193e-02
20355,2.03550000e+00,8.32464698e-01,-2.42561294e-01,2.94179907e-02
20356,2.03560000e+00,8.32440344e-01,-2.43542294e-01,2.96564246e-02
20357,2.03570000e+00,8.32415892e-01,-2.44523294e-01,2.98958207e-02
20358,2.03580000e+00,8.32391341e-01,-2.45504294e-01,3.01361793e-02
20359,2.03590000e+00,8.32366693e-01,-2.46485294e-01,3.03775002e-02
20360,2.03600000e+00,8.32341946e-01,-2.47466294e-01,3.06197834e-02
20361,2.03610000e+00,8.32317102e-01,-2.48447294e-01,3.08630290e-02
20362,2.03620000e+00,8.32292159e-01,-2.49428294e-01,3.11072370e-02
20363,2.03630000e+00,8.32267118e-01,-2.50409294e-01,3.13524073e-02
20364,2.03640000e+00,8.32241979e-01,-2.51390294e-01,3.15985400e-02
20365,2.03650000e+00,8.32216742e-01,-2.52371294e-01,3.18456351e-02
20366,2.03660000e+00,8.32191406e-01,-2.53352294e-01,3.20936925e-02
20367,2.03670000e+00,8.32165973e-01,-2.54333294e-01,3.23427123e-02
20368,2.03680000e+00,8.32140442e-01,-2.55314294e-01,3.25926944e-02
20369,2.03690000e+00,8.32114812e-01,-2.56295294e-01,3.28436389e-02
20370,2.03700000e+00,8.32089084e-01,-2.57276294e-01,3.30955458e-02
20371,2.03710000e+00,8.32063259e-01,-2.58257294e-01,3.33484150e-02
20372,2.03720000e+00,8.32037335e-01,-2.59238294e-01,3.36022466e-02
20373,2.03730000e+00,8.32011313e-01,-2.60219294e-01,3.38570406e-02
20374,2.03740000e+00,8.31985193e-01,-2.61200294e-01,3.41127969e-02
20375,2.03750000e+00,8.31958975e-01,-2.62181294e-01,3.43695155e-02
20376,2.03760000e+00,8.31932659e-01,-2.63162294e-01,3.46271966e-02
20377,2.03770000e+00,8.31906244e-01,-2.64143294e-01,3.48858400e-02
20378,2.03780000e+00,8.31879732e-01,-2.65124294e-01,3.51454457e-02
20379,2.03790000e+00,8.31853121e-01,-2.66105294e-01,3.54060138e-02
20380,2.03800000e+00,8.31826413e-01,-2.67086294e-01,3.56675443e-02
20381,2.03810000e+00,8.31799606e-01,-2.68067294e-01,3.59300371e-02
20382,2.03820000e+00,8.31772701e-01,-2.69048294e-01,3.61934923e-02
20383,2.03830000e+00,8.31745698e-01,-2.70029294e-01,3.64579099e-02
20384,2.03840000e+00,8.31718597e-01,-2.71010294e-01,3.67232898e-02
